CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,LoanEligibility,CustomerSegment,Age_Transformed
15736271,Dumetochukwu,498,France,Female,29,9,0.0,1,Yes,No,190035.83,No,No,4,GOLD,505,Not Eligible,Basic,5.39
15710390,Uspensky,655,France,Female,39,6,94631.26,2,Yes,Yes,148948.52,No,No,5,PLATINUM,315,Not Eligible,Gold,6.24
15756481,Garcia,636,France,Female,39,3,118336.14,1,Yes,No,184691.77,No,No,3,GOLD,349,Not Eligible,Premium,6.24
15736730,Soto,634,France,Female,45,2,0.0,1,Yes,Yes,143458.31,No,No,3,DIAMOND,863,Not Eligible,Basic,6.71
15626040,McDonald,793,Spain,Male,63,0,0.0,2,No,Yes,27166.75,No,No,1,GOLD,529,Not Eligible,Basic,7.94
15746553,Castles,526,Germany,Male,50,5,124233.24,1,No,Yes,159456.87,Yes,Yes,5,SILVER,577,Not Eligible,Premium,7.07
15622518,Stephenson,768,France,Female,26,5,51116.26,1,Yes,Yes,70454.79,Yes,Yes,4,PLATINUM,992,Not Eligible,Gold,5.1
15684908,Davidson,540,Germany,Male,64,1,91869.69,1,No,Yes,95421.0,No,No,5,SILVER,466,Not Eligible,Gold,8.0
15569446,Tu,732,France,Female,34,8,122338.43,2,Yes,No,187985.85,No,No,1,PLATINUM,254,Not Eligible,Premium,5.83
15777504,Colbert,617,France,Female,30,8,0.0,1,Yes,Yes,92621.9,No,No,3,GOLD,829,Not Eligible,Basic,5.48
15677906,Owens,637,Spain,Female,54,5,0.0,1,No,Yes,150836.98,No,No,2,PLATINUM,259,Not Eligible,Basic,7.35
15703292,Chimezie,573,France,Male,26,8,86270.93,2,Yes,Yes,90177.3,No,No,5,GOLD,430,Not Eligible,Gold,5.1
15712938,Genovese,531,France,Male,44,3,0.0,2,Yes,Yes,34416.79,No,No,5,PLATINUM,924,Not Eligible,Basic,6.63
15631359,Daluchi,489,France,Female,38,5,117289.92,1,No,No,85231.88,No,No,2,GOLD,655,Not Eligible,Premium,6.16
15720847,Sheffield,601,France,Male,35,2,0.0,2,Yes,Yes,118983.18,No,No,5,PLATINUM,552,Not Eligible,Basic,5.92
15787830,Bailey,452,Germany,Male,33,7,153663.27,1,Yes,No,111868.23,No,No,4,SILVER,294,Not Eligible,Premium,5.74
15599869,Dyson,728,Spain,Female,29,1,0.0,1,Yes,Yes,83056.22,No,No,2,PLATINUM,300,Not Eligible,Basic,5.39
15592078,Davide,590,Germany,Female,27,8,123599.49,2,Yes,No,1676.92,No,No,1,SILVER,971,Not Eligible,Premium,5.2
15596228,Uwaezuoke,490,France,Male,29,4,0.0,2,Yes,No,32089.57,No,No,4,SILVER,824,Not Eligible,Basic,5.39
15578462,Hs,596,Spain,Female,76,9,134208.25,1,Yes,Yes,13455.43,No,No,5,DIAMOND,374,Not Eligible,Premium,8.72
15756894,Onwuka,635,France,Male,29,1,0.0,1,No,Yes,24865.54,No,No,1,GOLD,798,Not Eligible,Basic,5.39
15796167,Flores,782,Germany,Male,35,7,98556.89,2,Yes,No,117644.36,No,No,2,DIAMOND,625,Not Eligible,Gold,5.92
15664808,Nicoll,790,Spain,Female,37,3,0.0,3,No,No,98897.32,No,No,3,PLATINUM,772,Not Eligible,Basic,6.08
15664555,Hughes,587,France,Male,40,2,0.0,4,No,Yes,106174.7,Yes,Yes,2,PLATINUM,826,Not Eligible,Basic,6.32
15607278,Romano,794,Spain,Female,46,8,134593.79,1,Yes,Yes,46386.37,No,No,4,DIAMOND,351,Not Eligible,Premium,6.78
15585222,Norman,515,France,Male,41,8,0.0,2,Yes,Yes,185054.14,No,No,5,DIAMOND,547,Not Eligible,Basic,6.4
15750299,Davison,746,Spain,Male,24,10,68781.82,1,No,Yes,47997.39,No,No,1,SILVER,282,Not Eligible,Gold,4.9
15761294,Manna,667,Germany,Female,56,8,137464.04,1,Yes,No,130846.79,Yes,Yes,3,PLATINUM,235,Not Eligible,Premium,7.48
15810454,Reed,709,France,Male,32,4,147307.91,1,No,Yes,40861.55,No,No,4,PLATINUM,556,Not Eligible,Premium,5.66
15673984,Daniels,536,France,Female,35,8,0.0,1,Yes,No,171840.24,Yes,Yes,1,SILVER,418,Not Eligible,Basic,5.92
15609319,Hunt,711,France,Female,41,3,145754.91,1,Yes,Yes,101455.07,No,No,3,PLATINUM,244,Not Eligible,Premium,6.4
15709941,Feng,753,France,Male,46,8,0.0,3,Yes,No,90747.94,Yes,Yes,2,PLATINUM,497,Not Eligible,Basic,6.78
15580252,Waters,748,France,Male,44,4,112610.77,1,No,Yes,2048.55,No,No,3,GOLD,315,Not Eligible,Premium,6.63
15741275,Yuan,623,France,Female,57,7,71481.79,2,Yes,Yes,84421.34,No,No,3,DIAMOND,847,Not Eligible,Gold,7.55
15707132,Yudin,465,France,Male,33,5,0.0,2,No,Yes,78698.09,No,No,5,GOLD,1000,Not Eligible,Basic,5.74
15600708,Calabresi,640,Spain,Female,34,3,77826.8,1,Yes,Yes,168544.85,No,No,4,DIAMOND,329,Not Eligible,Gold,5.83
15804787,Onyemauchechukwu,562,France,Male,75,5,87140.85,1,Yes,Yes,39351.64,No,No,4,GOLD,389,Not Eligible,Gold,8.66
15690021,Martin,502,Germany,Female,42,0,132002.7,1,No,Yes,28204.98,Yes,Yes,3,SILVER,403,Not Eligible,Premium,6.48
15763895,Hung,536,France,Male,32,7,178011.5,2,Yes,No,22375.14,No,No,4,GOLD,454,Not Eligible,Premium,5.66
15623478,Maslova,670,Germany,Female,32,4,102954.68,2,No,Yes,134942.45,No,No,5,SILVER,244,Not Eligible,Premium,5.66
15797910,Zetticci,775,Germany,Male,51,2,123783.25,1,Yes,Yes,134901.57,No,No,2,PLATINUM,489,Not Eligible,Premium,7.14
15577751,Pisano,759,Germany,Male,30,4,101802.67,1,No,No,8693.8,No,No,3,GOLD,790,Not Eligible,Premium,5.48
15781777,Sutherland,604,France,Male,33,3,148659.48,1,No,No,42437.75,No,No,5,DIAMOND,376,Not Eligible,Premium,5.74
15740527,Lai,766,Germany,Female,62,7,142724.48,1,No,Yes,5893.23,Yes,Yes,2,GOLD,460,Not Eligible,Premium,7.87
15721251,Watson,554,Spain,Female,41,4,112152.89,1,No,Yes,36242.19,No,No,1,DIAMOND,897,Not Eligible,Premium,6.4
15602994,Gorbunov,487,France,Female,53,10,89550.85,1,No,Yes,90076.85,No,No,3,SILVER,575,Not Eligible,Gold,7.28
15750769,Padovano,725,France,Male,35,7,75915.75,1,Yes,No,150507.43,No,No,1,SILVER,963,Not Eligible,Gold,5.92
15740175,Raynor,732,Germany,Female,42,2,118889.66,2,No,No,87422.15,No,No,3,GOLD,226,Not Eligible,Premium,6.48
15679968,Ting,623,France,Male,40,5,118788.57,1,Yes,No,192867.4,No,No,3,SILVER,731,Not Eligible,Premium,6.32
15694404,Eberegbulam,781,France,Female,42,3,156555.54,1,Yes,Yes,175674.01,No,No,3,DIAMOND,977,Not Eligible,Premium,6.48
15657529,Chin,714,Germany,Male,53,1,99141.86,1,Yes,Yes,72496.05,Yes,Yes,3,PLATINUM,1000,Not Eligible,Gold,7.28
15762882,Manna,577,Germany,Female,31,4,61211.18,1,Yes,Yes,145250.43,No,No,2,GOLD,233,Not Eligible,Gold,5.57
15642579,Chang,731,Spain,Female,37,1,128932.4,1,Yes,Yes,180712.52,No,No,4,SILVER,868,Not Eligible,Premium,6.08
15598884,Kent,650,Spain,Female,23,5,0.0,1,Yes,Yes,180622.43,No,No,3,GOLD,918,Not Eligible,Basic,4.8
15770185,Buckley,779,France,Male,32,10,80728.15,1,Yes,No,86306.75,No,No,5,GOLD,379,Not Eligible,Gold,5.66
15800287,Micco,706,Spain,Female,46,2,127660.46,2,Yes,No,150156.82,Yes,Yes,2,PLATINUM,334,Not Eligible,Premium,6.78
15665861,Avdeev,733,Spain,Male,44,3,106070.89,1,No,Yes,101617.43,No,No,4,PLATINUM,705,Not Eligible,Premium,6.63
15662203,Bremer,579,Germany,Female,42,3,137560.38,2,Yes,Yes,85424.34,No,No,2,PLATINUM,909,Not Eligible,Premium,6.48
15616454,Davidson,476,Germany,Female,34,8,111905.43,1,No,Yes,197221.81,Yes,Yes,3,PLATINUM,832,Not Eligible,Premium,5.83
15702788,Gadsdon,775,France,Male,40,9,126212.64,1,Yes,No,70196.57,No,No,3,DIAMOND,262,Not Eligible,Premium,6.32
15778149,Connolly,538,Spain,Male,68,9,0.0,2,Yes,No,110440.5,Yes,Yes,3,SILVER,252,Not Eligible,Basic,8.25
15680001,McDonald,602,France,Male,38,7,111835.94,2,Yes,No,124389.61,No,No,3,SILVER,855,Not Eligible,Premium,6.16
15711991,Chiawuotu,615,France,Male,30,8,0.0,2,No,No,3183.15,No,No,2,GOLD,436,Not Eligible,Basic,5.48
15633834,Milne,700,Germany,Female,28,3,99705.69,2,No,No,146723.72,No,No,5,SILVER,435,Not Eligible,Gold,5.29
15765266,Fleming,615,France,Male,32,1,0.0,2,No,No,2139.25,No,No,4,PLATINUM,883,Not Eligible,Basic,5.66
15791867,Hicks,544,Germany,Male,44,2,108895.93,1,No,No,69228.2,Yes,Yes,3,DIAMOND,408,Not Eligible,Premium,6.63
15675380,Logan,573,Spain,Male,56,3,154669.77,1,No,Yes,115462.27,Yes,Yes,5,SILVER,454,Not Eligible,Premium,7.48
15770576,Hammond,555,Spain,Male,50,7,128061.0,2,Yes,Yes,62375.1,No,No,4,GOLD,977,Not Eligible,Premium,7.07
15775294,Weber,692,France,Female,31,2,0.0,2,Yes,No,91829.17,Yes,Yes,4,SILVER,720,Not Eligible,Basic,5.57
15727059,Lettiere,476,France,Female,40,4,0.0,2,No,No,182547.04,No,No,1,GOLD,488,Not Eligible,Basic,6.32
15702499,Schnaars,770,Spain,Male,46,9,190678.02,1,Yes,Yes,14725.36,No,No,5,PLATINUM,339,Not Eligible,Premium,6.78
15611699,Tao,641,France,Female,40,7,0.0,1,Yes,No,126996.67,No,No,4,GOLD,596,Not Eligible,Basic,6.32
15654000,Algarin,705,France,Female,35,5,0.0,1,Yes,No,133991.11,Yes,Yes,3,PLATINUM,564,Not Eligible,Basic,5.92
15657881,Onyemere,784,France,Male,38,5,136712.91,1,No,Yes,169920.92,No,No,4,GOLD,707,Not Eligible,Premium,6.16
15719991,Korovina,727,Spain,Female,52,1,154733.97,1,Yes,No,80259.67,Yes,Yes,3,DIAMOND,786,Not Eligible,Premium,7.21
15720687,Chidubem,576,France,Female,41,4,112609.91,1,No,No,191035.18,Yes,Yes,4,SILVER,660,Not Eligible,Premium,6.4
15687079,King,646,Spain,Male,69,10,115462.44,1,Yes,No,40421.87,No,No,2,GOLD,701,Not Eligible,Premium,8.31
15582276,Greco,638,France,Male,34,5,133501.36,1,No,Yes,155643.04,No,No,1,GOLD,355,Not Eligible,Premium,5.83
15763980,Beneventi,632,Germany,Male,30,1,58668.02,1,Yes,Yes,78670.52,No,No,1,GOLD,398,Not Eligible,Gold,5.48
15720774,Peng,850,Spain,Male,44,7,89118.26,1,Yes,No,104240.77,Yes,Yes,1,PLATINUM,668,Eligible,Gold,6.63
15592194,Metcalf,492,France,Female,28,9,0.0,2,Yes,No,95957.09,No,No,4,GOLD,980,Not Eligible,Basic,5.29
15803685,Greco,673,Germany,Female,77,10,76510.52,2,No,Yes,59595.66,No,No,4,GOLD,363,Not Eligible,Gold,8.77
15759456,Lupton,609,Spain,Male,34,7,140694.78,2,Yes,No,46266.63,No,No,3,DIAMOND,726,Not Eligible,Premium,5.83
15611544,Ibeamaka,701,Germany,Male,36,7,95448.32,2,Yes,No,189085.07,No,No,1,PLATINUM,692,Not Eligible,Gold,6.0
15794257,Hsiung,651,France,Male,34,4,91562.99,1,Yes,Yes,123954.15,No,No,5,DIAMOND,609,Not Eligible,Gold,5.83
15681697,Rueda,508,France,Male,31,8,72541.48,1,Yes,No,129803.08,No,No,5,GOLD,759,Not Eligible,Gold,5.57
15579566,LiFonti,616,Spain,Female,43,3,120867.18,1,Yes,No,18761.92,Yes,Yes,4,DIAMOND,386,Not Eligible,Premium,6.56
15577970,Alexeeva,489,France,Male,34,5,0.0,1,No,No,43540.59,No,No,5,PLATINUM,583,Not Eligible,Basic,5.83
15727489,Madueke,567,Spain,Female,45,1,157320.51,1,Yes,No,62193.92,No,No,4,PLATINUM,630,Not Eligible,Premium,6.71
15764284,Torres,714,Spain,Male,27,3,0.0,3,Yes,Yes,129130.09,No,No,5,SILVER,742,Not Eligible,Basic,5.2
15581811,Chukwubuikem,678,Germany,Female,30,1,139676.95,2,No,Yes,16146.0,No,No,1,SILVER,554,Not Eligible,Premium,5.48
15622527,Holloway,581,France,Female,55,6,0.0,1,Yes,Yes,22442.13,No,No,1,SILVER,913,Not Eligible,Basic,7.42
15753362,Evdokimov,748,Spain,Male,60,3,0.0,2,Yes,Yes,78194.37,No,No,1,DIAMOND,505,Not Eligible,Basic,7.75
15666652,Anayolisa,781,France,Female,19,3,0.0,2,Yes,Yes,124297.32,No,No,4,PLATINUM,581,Not Eligible,Basic,4.36
15789714,Semmens,691,Spain,Male,21,3,103000.94,1,Yes,Yes,104648.58,No,No,3,SILVER,346,Not Eligible,Premium,4.58
15771543,Tu,507,Germany,Male,31,2,134237.07,1,Yes,Yes,166423.66,Yes,Yes,3,PLATINUM,481,Not Eligible,Premium,5.57
15748327,Anderson,724,Germany,Male,34,6,118235.7,2,No,No,157137.23,No,No,5,DIAMOND,618,Not Eligible,Premium,5.83
15754649,Fang,705,Spain,Female,57,3,0.0,2,Yes,Yes,34134.14,No,No,4,PLATINUM,778,Not Eligible,Basic,7.55
15810460,Fanucci,708,Spain,Female,64,5,0.0,3,No,Yes,112520.07,Yes,Yes,2,PLATINUM,465,Not Eligible,Basic,8.0
15771742,Boyle,580,Germany,Male,38,9,115442.19,2,Yes,No,128481.5,Yes,Yes,3,GOLD,681,Not Eligible,Premium,6.16
15642160,Milanesi,850,France,Male,38,5,0.0,2,Yes,No,16491.64,No,No,1,SILVER,829,Eligible,Basic,6.16
15798439,Davidson,714,Spain,Male,25,2,0.0,1,Yes,Yes,132979.43,No,No,3,DIAMOND,484,Not Eligible,Basic,5.0
15605293,McKay,559,France,Female,43,1,0.0,2,Yes,Yes,196645.87,No,No,2,DIAMOND,701,Not Eligible,Basic,6.56
15692631,Bogdanova,577,Spain,Female,44,8,115557.0,1,No,Yes,127506.76,No,No,1,DIAMOND,336,Not Eligible,Premium,6.63
15665376,Lavrentiev,647,Germany,Female,35,3,166518.63,2,Yes,No,147930.46,No,No,4,PLATINUM,507,Not Eligible,Premium,5.92
15772412,Corser,554,Spain,Male,30,6,135370.12,1,Yes,Yes,179689.05,Yes,Yes,4,PLATINUM,664,Not Eligible,Premium,5.48
15654577,Alexeeva,549,Germany,Male,54,5,92877.33,1,Yes,No,2619.64,Yes,Yes,1,DIAMOND,447,Not Eligible,Gold,7.35
15585427,Madueke,528,France,Female,26,10,102073.67,2,No,No,166799.93,No,No,4,SILVER,370,Not Eligible,Premium,5.1
15584536,Barber,720,Germany,Male,46,3,97042.6,1,Yes,Yes,133516.51,Yes,Yes,2,GOLD,809,Not Eligible,Gold,6.78
15585853,McCardle,743,Spain,Male,41,7,0.0,1,Yes,No,163736.09,Yes,Yes,2,PLATINUM,832,Not Eligible,Basic,6.4
15645271,RadcliffeBrown,615,Germany,Male,24,8,108528.07,2,No,No,179488.41,Yes,Yes,2,DIAMOND,312,Not Eligible,Premium,4.9
15579387,Ni,635,Germany,Female,44,2,79064.85,2,No,Yes,113291.75,No,No,1,PLATINUM,855,Not Eligible,Gold,6.63
15623107,Chukwumaobim,686,Spain,Male,45,3,74274.87,3,Yes,No,64907.48,Yes,Yes,4,GOLD,228,Not Eligible,Gold,6.71
15754072,Dennis,840,Spain,Female,36,6,0.0,2,Yes,No,141364.27,No,No,2,GOLD,429,Not Eligible,Basic,6.0
15666163,Hayward,695,France,Male,43,1,100421.1,1,Yes,Yes,101141.28,No,No,1,GOLD,979,Not Eligible,Premium,6.56
15765192,Jones,564,France,Male,26,7,84006.88,2,No,No,183490.99,No,No,5,SILVER,984,Not Eligible,Gold,5.1
15804822,L,805,France,Female,31,4,0.0,2,Yes,No,4798.12,No,No,2,PLATINUM,863,Not Eligible,Basic,5.57
15612893,Nelson,558,Spain,Male,45,4,0.0,1,Yes,No,131807.14,No,No,4,GOLD,248,Not Eligible,Basic,6.71
15593636,Cardus,657,France,Female,39,4,80293.81,1,Yes,No,97192.76,No,No,1,DIAMOND,681,Not Eligible,Gold,6.24
15693326,Whitehouse,641,France,Female,42,7,125437.14,2,No,No,164128.58,No,No,3,PLATINUM,551,Not Eligible,Premium,6.48
15809901,Johnstone,755,France,Male,36,8,0.0,2,Yes,No,176809.87,No,No,2,GOLD,549,Not Eligible,Basic,6.0
15759751,Tsui,483,France,Male,48,1,0.0,2,Yes,Yes,110059.38,No,No,3,DIAMOND,471,Not Eligible,Basic,6.93
15605425,Chia,545,Germany,Female,44,2,127536.44,1,Yes,No,108398.63,No,No,5,PLATINUM,320,Not Eligible,Premium,6.63
15801934,Su,678,France,Male,66,8,0.0,2,Yes,Yes,47117.03,No,No,1,PLATINUM,636,Not Eligible,Basic,8.12
15592000,Calabresi,781,Germany,Female,48,9,82794.18,1,Yes,No,124720.68,Yes,Yes,5,DIAMOND,834,Not Eligible,Gold,6.93
15618695,Tsui,571,Spain,Female,22,3,108117.1,1,No,Yes,53328.7,No,No,2,PLATINUM,920,Not Eligible,Premium,4.69
15637110,McCulloch,634,Spain,Female,35,10,0.0,1,Yes,No,82634.41,No,No,3,GOLD,557,Not Eligible,Basic,5.92
15727408,Koo,523,Germany,Male,27,8,61688.61,2,Yes,No,147059.16,No,No,4,GOLD,316,Not Eligible,Gold,5.2
15716328,Miller,501,France,Female,40,2,0.0,2,No,No,141946.92,No,No,5,GOLD,872,Not Eligible,Basic,6.32
15669060,Woolnough,662,France,Male,74,6,0.0,2,Yes,No,123583.85,No,No,1,SILVER,512,Not Eligible,Basic,8.6
15675854,Douglas,573,Spain,Male,50,0,159304.07,1,No,Yes,155915.24,Yes,Yes,4,SILVER,466,Not Eligible,Premium,7.07
15621116,Fang,648,Germany,Male,33,5,138664.24,1,Yes,No,29076.27,No,No,1,PLATINUM,403,Not Eligible,Premium,5.74
15781495,Munro,662,France,Female,22,2,126362.57,2,Yes,Yes,97382.8,No,No,5,SILVER,964,Not Eligible,Premium,4.69
15740470,Vinogradov,725,France,Male,39,4,160652.45,2,Yes,No,57643.55,No,No,1,GOLD,571,Not Eligible,Premium,6.24
15714391,Lai,563,France,Female,35,2,183572.84,1,Yes,Yes,66006.75,Yes,Yes,2,SILVER,488,Not Eligible,Premium,5.92
15730137,Udegbulam,628,France,Male,31,0,88421.81,1,No,No,72350.47,No,No,2,SILVER,800,Not Eligible,Gold,5.57
15596455,Mao,546,Spain,Female,45,2,0.0,1,No,No,197789.83,Yes,Yes,4,DIAMOND,603,Not Eligible,Basic,6.71
15717290,Onyekaozulu,688,Germany,Male,41,2,112871.19,2,No,Yes,65520.74,No,No,2,PLATINUM,335,Not Eligible,Premium,6.4
15616555,Fu,850,Germany,Male,41,8,60880.68,1,Yes,No,31825.84,No,No,4,SILVER,448,Eligible,Gold,6.4
15659820,Cross,614,France,Female,34,5,0.0,2,Yes,No,185561.89,No,No,5,SILVER,399,Not Eligible,Basic,5.83
15696301,Snider,719,France,Female,37,9,101455.7,1,Yes,No,25803.59,Yes,Yes,3,PLATINUM,844,Not Eligible,Premium,6.08
15771087,Harrison,757,France,Female,71,0,88084.13,2,Yes,Yes,154337.47,No,No,4,PLATINUM,522,Not Eligible,Gold,8.43
15808831,Dale,669,France,Male,29,7,0.0,2,Yes,Yes,138145.62,No,No,2,GOLD,913,Not Eligible,Basic,5.39
15812241,Udinese,438,Germany,Male,59,7,127197.14,1,Yes,No,51565.98,Yes,Yes,2,PLATINUM,550,Not Eligible,Premium,7.68
15680370,DeRose,492,France,Male,39,7,0.0,2,No,Yes,71323.23,No,No,5,PLATINUM,399,Not Eligible,Basic,6.24
15780561,Hay,622,France,Female,39,9,83456.79,2,No,No,38882.34,No,No,3,GOLD,342,Not Eligible,Gold,6.24
15800784,Bruce,645,France,Male,42,4,98298.18,1,Yes,Yes,676.06,No,No,4,DIAMOND,234,Not Eligible,Gold,6.48
15715796,Romani,728,France,Male,37,0,0.0,2,Yes,Yes,72203.8,No,No,1,PLATINUM,851,Not Eligible,Basic,6.08
15605375,Tseng,651,France,Male,35,2,86911.8,1,Yes,No,174094.24,No,No,5,PLATINUM,849,Not Eligible,Gold,5.92
15621520,Tang,783,Germany,Female,42,2,139707.28,1,Yes,No,2150.22,No,No,2,GOLD,501,Not Eligible,Premium,6.48
15665460,Isayeva,732,Spain,Female,67,1,0.0,2,Yes,Yes,177783.04,No,No,5,DIAMOND,407,Not Eligible,Basic,8.19
15801152,Hill,553,Spain,Female,39,1,142876.98,2,Yes,No,44363.42,No,No,4,PLATINUM,649,Not Eligible,Premium,6.24
15756425,Barnes,660,France,Male,30,7,146301.31,1,No,No,96847.91,No,No,1,PLATINUM,950,Not Eligible,Premium,5.48
15674328,Moreno,670,France,Female,40,3,47364.45,1,Yes,Yes,148579.43,Yes,Yes,2,PLATINUM,578,Not Eligible,Basic,6.32
15742404,McGregor,718,France,Male,38,7,0.0,2,Yes,No,38308.34,No,No,2,SILVER,680,Not Eligible,Basic,6.16
15757140,Genovese,787,France,Male,51,0,58137.08,1,No,Yes,142538.31,No,No,5,DIAMOND,456,Not Eligible,Gold,7.14
15570051,Gill,775,Germany,Female,38,6,179886.41,2,No,No,153122.58,No,No,3,PLATINUM,724,Not Eligible,Premium,6.16
15669175,Tsai,479,Germany,Male,24,6,107637.97,2,No,Yes,169505.83,No,No,5,PLATINUM,456,Not Eligible,Premium,4.9
15790324,Green,660,France,Female,20,6,167685.56,1,Yes,No,57929.9,No,No,5,DIAMOND,345,Not Eligible,Premium,4.47
15691119,Martin,721,Germany,Male,68,4,136525.99,1,No,No,175399.14,No,No,4,SILVER,439,Not Eligible,Premium,8.25
15743478,Johnson,659,Germany,Male,39,8,52106.33,2,Yes,Yes,107964.36,No,No,1,SILVER,595,Not Eligible,Gold,6.24
15707007,Onio,743,France,Female,39,8,0.0,1,Yes,No,94263.44,No,No,3,PLATINUM,296,Not Eligible,Basic,6.24
15572547,Vaguine,670,France,Female,45,9,104930.38,1,Yes,No,155921.81,Yes,Yes,3,PLATINUM,720,Not Eligible,Premium,6.71
15567063,Manna,766,Germany,Female,34,6,106434.94,1,No,Yes,137995.66,Yes,Yes,1,DIAMOND,384,Not Eligible,Premium,5.83
15689633,Toomey,845,Spain,Female,38,2,112803.92,1,Yes,No,179631.85,No,No,1,DIAMOND,881,Not Eligible,Premium,6.16
15720637,Bell,710,Germany,Female,46,10,120530.34,1,Yes,No,166586.99,Yes,Yes,4,DIAMOND,977,Not Eligible,Premium,6.78
15616859,Bonwick,602,Germany,Female,43,2,113641.49,4,Yes,No,115116.35,Yes,Yes,2,GOLD,679,Not Eligible,Premium,6.56
15766166,Folliero,604,Spain,Male,43,2,145081.72,1,Yes,Yes,23881.62,No,No,2,DIAMOND,852,Not Eligible,Premium,6.56
15617655,Holt,564,Spain,Female,35,9,0.0,2,Yes,Yes,105837.38,No,No,4,GOLD,505,Not Eligible,Basic,5.92
15623450,Brown,637,Germany,Female,27,7,135842.89,1,Yes,Yes,101418.05,No,No,3,DIAMOND,483,Not Eligible,Premium,5.2
15796612,Chang,527,France,Female,31,1,112203.25,1,Yes,No,182266.01,No,No,3,GOLD,903,Not Eligible,Premium,5.57
15795963,Fiorentini,687,France,Male,34,7,129895.19,1,No,Yes,28698.17,No,No,3,GOLD,478,Not Eligible,Premium,5.83
15781598,Middleton,756,Germany,Male,41,6,149049.92,1,No,Yes,50422.36,Yes,Yes,4,DIAMOND,783,Not Eligible,Premium,6.4
15691871,Millar,503,Germany,Male,42,9,153279.39,1,Yes,Yes,151336.96,No,No,4,DIAMOND,307,Not Eligible,Premium,6.48
15740345,Osborne,657,Spain,Male,42,5,41473.33,1,Yes,No,112979.6,Yes,Yes,2,GOLD,603,Not Eligible,Basic,6.48
15662626,Feng,666,France,Female,40,2,0.0,2,No,No,36371.27,No,No,2,SILVER,879,Not Eligible,Basic,6.32
15596575,Vale,615,Germany,Male,39,5,113193.51,2,Yes,Yes,52166.25,No,No,4,PLATINUM,624,Not Eligible,Premium,6.24
15657321,Arkwookerum,712,Germany,Male,27,8,113174.21,2,Yes,No,147261.58,No,No,4,GOLD,622,Not Eligible,Premium,5.2
15575955,Lujan,764,France,Female,24,0,0.0,2,Yes,No,88724.49,No,No,3,GOLD,470,Not Eligible,Basic,4.9
15743893,Alexeyeva,471,France,Male,42,3,164951.56,1,Yes,No,190531.77,No,No,3,DIAMOND,361,Not Eligible,Premium,6.48
15697270,Gannon,608,Spain,Male,27,4,153325.1,1,Yes,Yes,199953.33,No,No,3,SILVER,778,Not Eligible,Premium,5.2
15644356,Prokhorova,682,Spain,Female,47,10,134032.01,1,Yes,No,144290.97,No,No,3,DIAMOND,725,Not Eligible,Premium,6.86
15677586,Romero,587,Germany,Female,32,3,125445.04,2,Yes,Yes,130514.78,No,No,3,SILVER,764,Not Eligible,Premium,5.66
15571261,Toscani,714,Germany,Female,35,6,126077.43,2,Yes,Yes,53954.24,No,No,2,DIAMOND,352,Not Eligible,Premium,5.92
15698758,Onwuamaegbu,630,Spain,Female,31,1,0.0,2,Yes,Yes,169802.73,No,No,4,PLATINUM,402,Not Eligible,Basic,5.57
15787014,King,648,Germany,Female,28,8,90371.09,1,Yes,Yes,146851.73,No,No,4,PLATINUM,842,Not Eligible,Gold,5.29
15739857,Trentino,785,France,Female,40,3,0.0,2,Yes,Yes,96832.82,No,No,1,GOLD,222,Not Eligible,Basic,6.32
15774630,Peacock,601,Germany,Female,47,1,142802.02,1,Yes,Yes,57553.02,No,No,1,SILVER,712,Not Eligible,Premium,6.86
15805523,Nnaife,717,France,Female,28,1,90537.16,1,No,Yes,74800.99,No,No,3,GOLD,448,Not Eligible,Gold,5.29
15749557,Chao,707,France,Female,44,6,0.0,2,Yes,Yes,192542.17,No,No,4,GOLD,463,Not Eligible,Basic,6.63
15681180,Barese,771,France,Female,23,7,156123.73,1,Yes,No,72990.62,No,No,3,DIAMOND,769,Not Eligible,Premium,4.8
15742028,Udegbulam,602,France,Female,35,5,0.0,2,Yes,No,31050.02,No,No,5,DIAMOND,414,Not Eligible,Basic,5.92
15686463,Fu,626,France,Male,38,7,141074.59,1,Yes,No,52795.56,Yes,Yes,2,DIAMOND,323,Not Eligible,Premium,6.16
15654379,Onwuatuegwu,588,Spain,Male,59,4,0.0,2,Yes,Yes,27435.41,No,No,3,SILVER,330,Not Eligible,Basic,7.68
15783629,Degtyaryov,616,Germany,Female,42,6,117899.95,2,No,No,150266.81,No,No,3,PLATINUM,653,Not Eligible,Premium,6.48
15751193,Nnaemeka,621,Spain,Male,33,4,0.0,2,Yes,Yes,40299.23,No,No,4,SILVER,914,Not Eligible,Basic,5.74
15724099,Udinese,674,France,Male,26,6,166257.96,1,Yes,Yes,149369.41,No,No,1,PLATINUM,870,Not Eligible,Premium,5.1
15568429,Mitchell,633,Spain,Female,46,3,0.0,2,Yes,No,120250.58,No,No,2,DIAMOND,477,Not Eligible,Basic,6.78
15648967,Chen,698,Germany,Female,64,1,169362.43,1,Yes,No,84760.32,Yes,Yes,2,SILVER,841,Not Eligible,Premium,8.0
15664498,Golovanov,508,France,Male,26,7,205962.0,1,Yes,No,156424.4,No,No,1,DIAMOND,954,Not Eligible,Premium,5.1
